VendorId, ServiceId, ProductId, CircleCode, MSISDN, Provisioned-ServiceId, ResultCode, Result Description,Time
1,601626,7574,NESA,9.18E+11,601626,124,Below minimum balance,34:27.3
1,705426,11085,UPE,9.18E+11,705426,124,Below minimum balance,34:27.5
1,601626,7574,NESA,9.18E+11,601626,124,Below minimum balance,34:27.6
1,705426,11085,UPE,9.18E+11,705426,124,Below minimum balance,34:27.8
1,705426,11085,UPE,9.18E+11,705426,124,Below minimum balance,34:27.8
1,40520023,7520,BIH,9.18E+11,40520023,124,Below minimum balance,34:28.1
1,40520023,7520,BIH,9.18E+11,40520023,124,Below minimum balance,34:28.1
1,705426,11085,UPE,9.18E+11,705426,124,Below minimum balance,34:28.2
1,405224,7569,BIH,9.18E+11,405224,124,Below minimum balance,34:28.4
1,601626,7574,NESA,9.18E+11,601626,124,Below minimum balance,34:28.4
1,40520023,7520,BIH,9.18E+11,40520023,124,Below minimum balance,34:28.4
1,705426,11085,UPE,9.18E+11,705426,124,Below minimum balance,34:28.6
1,7054000023,10998,UPE,9.18E+11,7054000023,124,Below minimum balance,34:28.7
1,601626,7574,NESA,9.18E+11,601626,124,Below minimum balance,34:28.8
1,7054000023,10998,UPE,9.18E+11,7054000023,124,Below minimum balance,34:28.9
1,60100023,11000,DEL,9.18E+11,60100023,124,Below minimum balance,34:30.2
1,80970023,11012,UPW,9.18E+11,80970023,124,Below minimum balance,34:30.4
1,7054000023,10998,UPE,9.18E+11,7054000023,124,Below minimum balance,34:30.4
1,7054000023,10998,UPE,9.18E+11,7054000023,124,Below minimum balance,34:30.6
1,209626,11106,HAR,9.18E+11,209626,124,Below minimum balance,34:30.6
1,705426,11085,UPE,9.18E+11,705426,124,Below minimum balance,34:30.8
1,30530023,7517,OR,9.18E+11,30530023,124,Below minimum balance,34:30.9
1,3053001400,6235,OR,9.18E+11,3053001400,124,Below minimum balance,34:31.0
1,4052002100,6234,BIH,9.18E+11,4052002100,124,Below minimum balance,34:31.2
1,30530023,7517,OR,9.18E+11,30530023,124,Below minimum balance,34:31.4
1,40520023,7520,BIH,9.18E+11,40520023,124,Below minimum balance,34:31.4
1,7054000023,10998,UPE,9.18E+11,7054000023,124,Below minimum balance,34:31.6
1,40520023,7520,BIH,9.18E+11,40520023,124,Below minimum balance,34:31.6
1,100226,11099,PB,9.18E+11,100226,124,Below minimum balance,34:31.7
1,20960023,11001,HAR,9.18E+11,20960023,124,Below minimum balance,34:31.9
1,7054000023,10998,UPE,9.18E+11,7054000023,124,Below minimum balance,34:31.9
1,405226,7571,BIH,9.18E+11,405226,124,Below minimum balance,34:32.1
1,3053001700,6338,OR,9.18E+11,3053001700,124,Below minimum balance,34:32.3
1,405226,7571,BIH,9.18E+11,405226,124,Below minimum balance,34:32.3
1,30530023,7517,OR,9.18E+11,30530023,124,Below minimum balance,34:32.5
1,60160023,7515,NESA,9.18E+11,60160023,124,Below minimum balance,34:32.5
1,405226,7571,BIH,9.18E+11,405226,124,Below minimum balance,34:32.7
1,7054000023,10998,UPE,9.18E+11,7054000023,124,Below minimum balance,34:32.8
1,6016003500,6230,NESA,9.18E+11,6016003500,0,Response Success,34:32.8
1,601600900,6143,NESA,9.18E+11,601600900,124,Below minimum balance,34:33.0
1,7054000023,10998,UPE,9.18E+11,7054000023,124,Below minimum balance,34:33.2
1,505600900,6200,AS,9.18E+11,505600900,124,Below minimum balance,34:33.2
1,60100023,11000,DEL,9.18E+11,60100023,0,Response Success,34:33.4
1,505626,7552,AS,9.18E+11,505626,124,Below minimum balance,34:33.4
1,10020023,11006,PB,9.18E+11,10020023,124,Below minimum balance,34:34.0
1,40520023,7520,BIH,9.18E+11,40520023,124,Below minimum balance,34:34.3
1,601626,7574,NESA,9.18E+11,601626,124,Below minimum balance,34:35.6
1,601626,7574,NESA,9.18E+11,601626,124,Below minimum balance,34:35.6
1,7054000023,10998,UPE,9.18E+11,7054000023,124,Below minimum balance,34:35.7
1,40520023,7520,BIH,9.18E+11,40520023,0,Response Success,34:36.0
1,10310023,7525,KOL,9.18E+11,10310023,0,Response Success,34:36.1
1,505626,7552,AS,9.18E+11,505626,124,Below minimum balance,34:36.6
1,8090726,11100,UPW,9.18E+11,8090726,124,Below minimum balance,34:36.6
1,505626,7552,AS,9.18E+11,505626,124,Below minimum balance,34:36.6
1,40520023,7520,BIH,9.18E+11,40520023,124,Below minimum balance,34:36.6
1,60160023,7515,NESA,9.18E+11,60160023,124,Below minimum balance,34:37.0
1,1.03E+11,6914,KOL,9.18E+11,1.03E+11,124,Below minimum balance,34:37.1
1,601626,7574,NESA,9.18E+11,601626,124,Below minimum balance,34:37.4
1,705426,11085,UPE,9.18E+11,705426,124,Below minimum balance,34:37.5
1,1031260,7558,KOL,9.18E+11,1031260,124,Below minimum balance,34:37.5
1,60100023,11000,DEL,9.18E+11,60100023,124,Below minimum balance,34:37.5
1,405200500,6236,BIH,9.18E+11,405200500,124,Below minimum balance,34:38.2
1,505626,7552,AS,9.18E+11,505626,124,Below minimum balance,34:38.4
1,505626,7552,AS,9.18E+11,505626,124,Below minimum balance,34:38.4
1,405226,7571,BIH,9.18E+11,405226,124,Below minimum balance,34:39.0
1,40520023,7520,BIH,9.18E+11,40520023,0,Response Success,34:39.0
1,505600900,6200,AS,9.18E+11,505600900,0,Response Success,34:39.1
1,7054000023,10998,UPE,9.18E+11,7054000023,124,Below minimum balance,34:39.5
1,40520023,7520,BIH,9.18E+11,40520023,0,Response Success,34:39.6
1,10020023,11006,PB,9.18E+11,10020023,124,Below minimum balance,34:39.6
1,60100023,11000,DEL,9.18E+11,60100023,124,Below minimum balance,34:39.6
1,50560023,7521,AS,9.18E+11,50560023,124,Below minimum balance,34:39.7
1,40520023,7520,BIH,9.18E+11,40520023,0,Response Success,34:39.7
1,3053001700,6338,OR,9.18E+11,3053001700,124,Below minimum balance,34:39.7
1,100226,11099,PB,9.18E+11,100226,0,Response Success,34:40.2
1,1031260,7558,KOL,9.18E+11,1031260,124,Below minimum balance,34:41.4
1,305300900,6106,OR,9.18E+11,305300900,124,Below minimum balance,34:41.7
1,30530023,7517,OR,9.18E+11,30530023,124,Below minimum balance,34:41.7
1,10310023,7525,KOL,9.18E+11,10310023,124,Below minimum balance,34:41.7
1,405226,7571,BIH,9.18E+11,405226,124,Below minimum balance,34:41.7
1,100226,11099,PB,9.18E+11,100226,124,Below minimum balance,34:41.9
1,3053001400,6235,OR,9.18E+11,3053001400,124,Below minimum balance,34:41.9
1,40520023,7520,BIH,9.18E+11,40520023,124,Below minimum balance,34:41.9
1,60100023,11000,DEL,9.18E+11,60100023,124,Below minimum balance,34:42.3
1,8090726,11100,UPW,9.18E+11,8090726,124,Below minimum balance,34:42.5
1,505626,7552,AS,9.18E+11,505626,124,Below minimum balance,34:42.5
1,8090726,11100,UPW,9.18E+11,8090726,0,Response Success,34:42.7
1,60100023,11000,DEL,9.19E+11,60100023,124,Below minimum balance,34:42.7
1,30530023,7517,OR,9.18E+11,30530023,124,Below minimum balance,34:42.7
1,40520023,7520,BIH,9.18E+11,40520023,0,Response Success,34:42.8
1,5055026,11113,JK,9.18E+11,5055026,124,Below minimum balance,34:42.9
1,505501029,9761,JK,9.18E+11,505501029,124,Below minimum balance,34:42.9
1,50550023,11011,JK,9.18E+11,50550023,124,Below minimum balance,34:43.1
1,50550023,11011,JK,9.18E+11,50550023,124,Below minimum balance,34:43.3
1,601600900,6143,NESA,9.18E+11,601600900,124,Below minimum balance,34:43.5
1,100226,11099,PB,9.18E+11,100226,124,Below minimum balance,34:43.5
1,40520023,7520,BIH,9.19E+11,40520023,124,Below minimum balance,34:43.7
1,60100023,11000,DEL,9.18E+11,60100023,124,Below minimum balance,34:43.9
1,505626,7552,AS,9.18E+11,505626,124,Below minimum balance,34:43.9
1,102169,11136,PB,9.18E+11,102169,124,Below minimum balance,34:43.9
1,405226,7571,BIH,9.18E+11,405226,124,Below minimum balance,34:44.1
1,5055026,11113,JK,9.18E+11,5055026,0,Response Success,34:44.1
1,505626,7552,AS,9.18E+11,505626,124,Below minimum balance,34:44.3
1,305326,7575,OR,9.18E+11,305326,124,Below minimum balance,34:44.5
1,705426,11085,UPE,9.18E+11,705426,124,Below minimum balance,34:44.8
1,10020023,11006,PB,9.18E+11,10020023,124,Below minimum balance,34:44.9
1,30530023,7517,OR,9.18E+11,30530023,0,Response Success,34:45.2
1,3053001400,6235,OR,9.18E+11,3053001400,124,Below minimum balance,34:45.2
1,10020023,11006,PB,9.18E+11,10020023,124,Below minimum balance,34:45.2
1,40520023,7520,BIH,9.18E+11,40520023,124,Below minimum balance,34:45.5
1,5055026,11113,JK,9.18E+11,5055026,124,Below minimum balance,34:45.5
1,505626,7552,AS,9.18E+11,505626,124,Below minimum balance,34:45.5
1,60100023,11000,DEL,9.18E+11,60100023,124,Below minimum balance,34:45.5
1,50560023,7521,AS,9.18E+11,50560023,124,Below minimum balance,34:45.7
1,10020023,11006,PB,9.18E+11,10020023,0,Response Success,34:47.1
1,405200500,6236,BIH,9.18E+11,405200500,124,Below minimum balance,34:47.2
1,10020023,11006,PB,9.18E+11,10020023,124,Below minimum balance,34:47.5
1,60160023,7515,NESA,9.18E+11,60160023,124,Below minimum balance,34:47.5
1,305300900,6106,OR,9.18E+11,305300900,124,Below minimum balance,34:47.5
1,10020023,11006,PB,9.18E+11,10020023,124,Below minimum balance,34:47.5
1,40520023,7520,BIH,9.19E+11,40520023,124,Below minimum balance,34:47.7
1,505626,7552,AS,9.18E+11,505626,124,Below minimum balance,34:47.7
1,60100023,11000,DEL,9.18E+11,60100023,124,Below minimum balance,34:47.8
1,30530023,7517,OR,9.18E+11,30530023,0,Response Success,34:48.1
1,5055026,11113,JK,9.18E+11,5055026,124,Below minimum balance,34:48.2
1,505626,7552,AS,9.18E+11,505626,124,Below minimum balance,34:48.2
1,10310023,7525,KOL,9.18E+11,10310023,124,Below minimum balance,34:48.5
1,40520023,7520,BIH,9.18E+11,40520023,124,Below minimum balance,34:48.6
1,8090726,11100,UPW,9.18E+11,8090726,124,Below minimum balance,34:48.6
1,305326,7575,OR,9.18E+11,305326,124,Below minimum balance,34:48.9
1,30530023,7517,OR,9.18E+11,30530023,124,Below minimum balance,34:48.9
1,405226,7571,BIH,9.19E+11,405226,124,Below minimum balance,34:48.9
1,505626,7552,AS,9.18E+11,505626,124,Below minimum balance,34:49.2
1,60100023,11000,DEL,9.18E+11,60100023,0,Response Success,34:49.2
1,50550023,11011,JK,9.18E+11,50550023,124,Below minimum balance,34:49.2
1,50560023,7521,AS,9.18E+11,50560023,124,Below minimum balance,34:49.3
1,40520023,7520,BIH,9.18E+11,40520023,124,Below minimum balance,34:49.7
1,60100023,11000,DEL,9.18E+11,60100023,124,Below minimum balance,34:50.1
1,30530023,7517,OR,9.18E+11,30530023,124,Below minimum balance,34:50.5
1,405226,7571,BIH,9.18E+11,405226,124,Below minimum balance,34:50.8
1,60100023,11000,DEL,9.19E+11,60100023,124,Below minimum balance,34:50.9
1,60100023,11000,DEL,9.18E+11,60100023,124,Below minimum balance,34:51.0
1,80900724,11094,UPW,9.19E+11,80900724,124,Below minimum balance,34:51.0
1,40520023,7520,BIH,9.19E+11,40520023,124,Below minimum balance,34:51.3
1,30530023,7517,OR,9.18E+11,30530023,124,Below minimum balance,34:51.4
1,30530023,7517,OR,9.18E+11,30530023,0,Response Success,34:51.5
1,50560023,7521,AS,9.18E+11,50560023,124,Below minimum balance,34:52.9
1,505626,7552,AS,9.18E+11,505626,124,Below minimum balance,34:52.9
1,505626,7552,AS,9.18E+11,505626,124,Below minimum balance,34:52.9
1,505626,7552,AS,9.18E+11,505626,124,Below minimum balance,34:53.0
1,601026,11083,DEL,9.19E+11,601026,0,Response Success,34:53.2
1,305326,7575,OR,9.18E+11,305326,0,Response Success,34:53.2
1,505626,7552,AS,9.18E+11,505626,124,Below minimum balance,34:53.3
1,60100023,11000,DEL,9.19E+11,60100023,124,Below minimum balance,34:53.7
1,30530023,7517,OR,9.18E+11,30530023,124,Below minimum balance,34:53.7
1,50550023,11011,JK,9.18E+11,50550023,124,Below minimum balance,34:53.7
1,505626,7552,AS,9.18E+11,505626,124,Below minimum balance,34:54.0
1,505626,7552,AS,9.18E+11,505626,124,Below minimum balance,34:54.0
1,505626,7552,AS,9.18E+11,505626,124,Below minimum balance,34:54.2
1,20960023,11001,HAR,9.19E+11,20960023,124,Below minimum balance,34:54.2
1,705426,11085,UPE,9.19E+11,705426,124,Below minimum balance,34:55.5
1,5055026,11113,JK,9.18E+11,5055026,124,Below minimum balance,34:55.6
1,5055026,11113,JK,9.18E+11,5055026,124,Below minimum balance,34:55.6
1,80970023,11012,UPW,9.19E+11,80970023,0,Response Success,34:55.8
1,505626,7552,AS,9.18E+11,505626,124,Below minimum balance,34:55.8
1,40520023,7520,BIH,9.19E+11,40520023,124,Below minimum balance,34:56.0
1,505626,7552,AS,9.18E+11,505626,124,Below minimum balance,34:56.1
1,50550023,11011,JK,9.18E+11,50550023,124,Below minimum balance,34:56.4
1,30530101400,7027,OR,9.18E+11,30530101400,0,Response Success,34:56.4
1,40520023,7520,BIH,9.19E+11,40520023,124,Below minimum balance,34:56.4
1,50550023,11011,JK,9.18E+11,50550023,0,Response Success,34:56.6
1,505501029,9761,JK,9.18E+11,505501029,124,Below minimum balance,34:56.7
1,505501029,9761,JK,9.18E+11,505501029,124,Below minimum balance,34:56.7
1,505626,7552,AS,9.18E+11,505626,124,Below minimum balance,34:56.9
1,505626,7552,AS,9.18E+11,505626,124,Below minimum balance,34:56.9
1,40520023,7520,BIH,9.19E+11,40520023,124,Below minimum balance,34:58.4
1,505501029,9761,JK,9.18E+11,505501029,124,Below minimum balance,34:58.4
1,20960023,11001,HAR,9.19E+11,20960023,124,Below minimum balance,34:58.6
1,505626,7552,AS,9.18E+11,505626,124,Below minimum balance,34:58.6
1,505626,7552,AS,9.18E+11,505626,124,Below minimum balance,34:58.8
1,40520023,7520,BIH,9.19E+11,40520023,124,Below minimum balance,34:58.9
1,40520023,7520,BIH,9.19E+11,40520023,102,Subscriber not found,34:58.9
1,2051260,7565,WB,9.19E+11,2051260,124,Below minimum balance,34:59.2
1,50550023,11011,JK,9.18E+11,50550023,0,Response Success,34:59.2
1,40520023,7520,BIH,9.19E+11,40520023,0,Response Success,34:59.4
1,40520023,7520,BIH,9.19E+11,40520023,124,Below minimum balance,34:59.5
1,405200500,6236,BIH,9.19E+11,405200500,124,Below minimum balance,34:59.5
1,505626,7552,AS,9.18E+11,505626,124,Below minimum balance,34:59.8
1,10310023,7525,KOL,9.19E+11,10310023,0,Response Success,34:59.9
1,50560023,7521,AS,9.18E+11,50560023,124,Below minimum balance,34:59.9
1,505626,7552,AS,9.18E+11,505626,0,Response Success,35:00.1
1,405200500,6236,BIH,9.19E+11,405200500,0,Response Success,35:00.1
1,8090726,11100,UPW,9.19E+11,8090726,124,Below minimum balance,35:00.4
1,2051260,7565,WB,9.19E+11,2051260,124,Below minimum balance,35:00.5
1,60100023,11000,DEL,9.19E+11,60100023,124,Below minimum balance,35:01.7
1,2051260,7565,WB,9.19E+11,2051260,124,Below minimum balance,35:01.8
1,2051260,7565,WB,9.19E+11,2051260,124,Below minimum balance,35:01.8
1,505626,7552,AS,9.18E+11,505626,124,Below minimum balance,35:02.0
1,505626,7552,AS,9.18E+11,505626,124,Below minimum balance,35:02.2
1,2051260,7565,WB,9.19E+11,2051260,124,Below minimum balance,35:02.2
1,2096169,11132,HAR,9.19E+11,2096169,124,Below minimum balance,35:02.4
1,30030023,11005,HP,9.19E+11,30030023,124,Below minimum balance,35:02.8
1,505626,7552,AS,9.18E+11,505626,124,Below minimum balance,35:03.5
1,7054000023,10998,UPE,9.19E+11,7054000023,124,Below minimum balance,35:03.6
1,5055026,11113,JK,9.18E+11,5055026,124,Below minimum balance,35:03.9
1,20960023,11001,HAR,9.19E+11,20960023,124,Below minimum balance,35:04.1
1,50550023,11011,JK,9.18E+11,50550023,124,Below minimum balance,35:04.2
1,60160023,7515,NESA,9.19E+11,60160023,124,Below minimum balance,35:04.5
1,30030023,11005,HP,9.19E+11,30030023,0,Response Success,35:04.6
1,505501029,9761,JK,9.18E+11,505501029,124,Below minimum balance,35:04.7
1,20960023,11001,HAR,9.19E+11,20960023,0,Response Success,35:04.8
1,40520023,7520,BIH,9.19E+11,40520023,124,Below minimum balance,35:04.9
1,40520023,7520,BIH,9.19E+11,40520023,124,Below minimum balance,35:05.5
1,405200500,6236,BIH,9.19E+11,405200500,124,Below minimum balance,35:05.6
1,305326,7575,OR,9.19E+11,305326,124,Below minimum balance,35:05.8
1,405226,7571,BIH,9.19E+11,405226,124,Below minimum balance,35:05.9
1,505501029,9761,JK,9.18E+11,505501029,124,Below minimum balance,35:05.9
1,7054000023,10998,UPE,9.19E+11,7054000023,124,Below minimum balance,35:05.9
1,601026,11083,DEL,9.19E+11,601026,0,Response Success,35:06.0
1,5055026,11113,JK,9.18E+11,5055026,124,Below minimum balance,35:07.6
1,40520023,7520,BIH,9.19E+11,40520023,124,Below minimum balance,35:07.7
1,20510023,7523,WB,9.19E+11,20510023,124,Below minimum balance,35:07.7
1,5055026,11113,JK,9.18E+11,5055026,124,Below minimum balance,35:08.0
1,50550023,11011,JK,9.18E+11,50550023,124,Below minimum balance,35:08.0
1,5055026,11113,JK,9.18E+11,5055026,124,Below minimum balance,35:08.0
1,20510023,7523,WB,9.19E+11,20510023,124,Below minimum balance,35:08.0
1,505600900,6200,AS,9.18E+11,505600900,124,Below minimum balance,35:08.2
1,50550023,11011,JK,9.18E+11,50550023,124,Below minimum balance,35:08.2
1,505626,7552,AS,9.18E+11,505626,0,Response Success,35:08.4
1,305326,7575,OR,9.19E+11,305326,124,Below minimum balance,35:08.5
1,2051260,7565,WB,9.19E+11,2051260,124,Below minimum balance,35:08.7
1,601626,7574,NESA,9.19E+11,601626,124,Below minimum balance,35:08.9
1,7054000023,10998,UPE,9.19E+11,7054000023,0,Response Success,35:09.0
1,3053001700,6338,OR,9.19E+11,3053001700,124,Below minimum balance,35:09.2
1,8097169,11129,UPW,9.19E+11,8097169,124,Below minimum balance,35:09.2
1,40520023,7520,BIH,9.19E+11,40520023,124,Below minimum balance,35:09.2
1,1031260,7558,KOL,9.19E+11,1031260,124,Below minimum balance,35:09.4
1,209626,11106,HAR,9.19E+11,209626,124,Below minimum balance,35:09.4
1,405226,7571,BIH,9.19E+11,405226,124,Below minimum balance,35:09.6
1,8090726,11100,UPW,9.19E+11,8090726,124,Below minimum balance,35:09.6
1,7054000023,10998,UPE,9.19E+11,7054000023,124,Below minimum balance,35:09.9
1,20960023,11001,HAR,9.19E+11,20960023,124,Below minimum balance,35:10.0
1,405226,7571,BIH,9.19E+11,405226,124,Below minimum balance,35:10.2
1,60100023,11000,DEL,9.19E+11,60100023,124,Below minimum balance,35:10.3
1,405200500,6236,BIH,9.19E+11,405200500,124,Below minimum balance,35:10.3
1,405200500,6236,BIH,9.19E+11,405200500,124,Below minimum balance,35:10.5
1,405226,7571,BIH,9.19E+11,405226,124,Below minimum balance,35:10.6
1,50550023,11011,JK,9.18E+11,50550023,124,Below minimum balance,35:10.6
1,405226,7571,BIH,9.19E+11,405226,124,Below minimum balance,35:10.9
1,40520040000,6064,BIH,9.19E+11,40520040000,0,Response Success,35:10.9
1,8090726,11100,UPW,9.19E+11,8090726,124,Below minimum balance,35:11.1
1,601626,7574,NESA,9.19E+11,601626,124,Below minimum balance,35:11.2
1,100226,11099,PB,9.19E+11,100226,124,Below minimum balance,35:11.2
1,20510023,7523,WB,9.19E+11,20510023,0,Response Success,35:11.4
1,60100023,11000,DEL,9.19E+11,60100023,124,Below minimum balance,35:11.4
1,10020023,11006,PB,9.19E+11,10020023,124,Below minimum balance,35:11.6
1,305326,7575,OR,9.19E+11,305326,124,Below minimum balance,35:11.7
1,8090726,11100,UPW,9.19E+11,8090726,124,Below minimum balance,35:13.1
1,60100023,11000,DEL,9.19E+11,60100023,124,Below minimum balance,35:13.1
1,30030023,11005,HP,9.19E+11,30030023,124,Below minimum balance,35:13.1
1,601626,7574,NESA,9.19E+11,601626,124,Below minimum balance,35:13.2
1,40520023,7520,BIH,9.19E+11,40520023,124,Below minimum balance,35:13.3
1,601600900,6143,NESA,9.19E+11,601600900,0,Response Success,35:13.5
1,10310023,7525,KOL,9.19E+11,10310023,0,Response Success,35:13.5
1,7054000023,10998,UPE,9.19E+11,7054000023,124,Below minimum balance,35:13.7
1,40520023,7520,BIH,9.19E+11,40520023,0,Response Success,35:13.8
1,40520023,7520,BIH,9.19E+11,40520023,124,Below minimum balance,35:13.9
1,405226,7571,BIH,9.19E+11,405226,124,Below minimum balance,35:14.1
1,60100023,11000,DEL,9.19E+11,60100023,124,Below minimum balance,35:14.1
1,20510023,7523,WB,9.19E+11,20510023,124,Below minimum balance,35:14.3
1,40520023,7520,BIH,9.19E+11,40520023,124,Below minimum balance,35:14.3
1,60160023,7515,NESA,9.19E+11,60160023,124,Below minimum balance,35:14.5
1,601624,7587,NESA,9.19E+11,601624,124,Below minimum balance,35:14.6
1,60100023,11000,DEL,9.19E+11,60100023,124,Below minimum balance,35:14.8
1,30530023,7517,OR,9.19E+11,30530023,0,Response Success,35:14.9
1,20960023,11001,HAR,9.19E+11,20960023,124,Below minimum balance,35:15.1
1,7054000023,10998,UPE,9.19E+11,7054000023,124,Below minimum balance,35:15.1
1,80970023,11012,UPW,9.19E+11,80970023,124,Below minimum balance,35:15.3
1,40520023,7520,BIH,9.19E+11,40520023,124,Below minimum balance,35:15.3
1,2051260,7565,WB,9.19E+11,2051260,124,Below minimum balance,35:15.4
1,20960023,11001,HAR,9.19E+11,20960023,124,Below minimum balance,35:15.6
1,601626,7574,NESA,9.19E+11,601626,124,Below minimum balance,35:15.6
1,60160023,7515,NESA,9.19E+11,60160023,124,Below minimum balance,35:15.8
1,30530023,7517,OR,9.19E+11,30530023,0,Response Success,35:16.0
1,80970023,11012,UPW,9.19E+11,80970023,124,Below minimum balance,35:16.0
1,601626,7574,NESA,9.19E+11,601626,124,Below minimum balance,35:16.2
1,80970023,11012,UPW,9.19E+11,80970023,124,Below minimum balance,35:16.2
1,405226,7571,BIH,9.19E+11,405226,0,Response Success,35:16.5
1,20510023,7523,WB,9.19E+11,20510023,124,Below minimum balance,35:16.5
1,305326,7575,OR,9.19E+11,305326,124,Below minimum balance,35:18.0
1,1031260,7558,KOL,9.19E+11,1031260,124,Below minimum balance,35:18.0
1,20510023,7523,WB,9.19E+11,20510023,124,Below minimum balance,35:18.0
1,7054000023,10998,UPE,9.19E+11,7054000023,124,Below minimum balance,35:18.0
1,2051260,7565,WB,9.19E+11,2051260,124,Below minimum balance,35:18.0
1,305326,7575,OR,9.19E+11,305326,124,Below minimum balance,35:18.0
1,2051260,7565,WB,9.19E+11,2051260,124,Below minimum balance,35:18.9
1,20960023,11001,HAR,9.19E+11,20960023,124,Below minimum balance,35:19.1
1,40520023,7520,BIH,9.19E+11,40520023,124,Below minimum balance,35:19.1
1,2051260,7565,WB,9.19E+11,2051260,124,Below minimum balance,35:19.8
1,20510023,7523,WB,9.19E+11,20510023,0,Response Success,35:19.9
1,305326,7575,OR,9.19E+11,305326,124,Below minimum balance,35:20.4
1,30030023,11005,HP,9.19E+11,30030023,124,Below minimum balance,35:20.4
1,2051260,7565,WB,9.19E+11,2051260,124,Below minimum balance,35:20.4
1,8090726,11100,UPW,9.19E+11,8090726,124,Below minimum balance,35:20.4
1,20510023,7523,WB,9.19E+11,20510023,124,Below minimum balance,35:20.6
1,300326,11084,HP,9.19E+11,300326,124,Below minimum balance,35:20.9
1,209626,11106,HAR,9.19E+11,209626,124,Below minimum balance,35:21.0
1,30030023,11005,HP,9.19E+11,30030023,124,Below minimum balance,35:21.3
1,1031260,7558,KOL,9.19E+11,1031260,124,Below minimum balance,35:21.4
1,2051260,7565,WB,9.19E+11,2051260,124,Below minimum balance,35:21.4
1,705426,11085,UPE,9.19E+11,705426,124,Below minimum balance,35:21.4
1,30030023,11005,HP,9.19E+11,30030023,124,Below minimum balance,35:21.6
1,601626,7574,NESA,9.19E+11,601626,124,Below minimum balance,35:21.6
1,30030023,11005,HP,9.19E+11,30030023,124,Below minimum balance,35:21.6
1,60160023,7515,NESA,9.19E+11,60160023,124,Below minimum balance,35:21.9
1,10310023,7525,KOL,9.19E+11,10310023,124,Below minimum balance,35:22.2
1,601600900,6143,NESA,9.19E+11,601600900,124,Below minimum balance,35:22.4
1,60160023,7515,NESA,9.19E+11,60160023,124,Below minimum balance,35:22.4
1,20510023,7523,WB,9.19E+11,20510023,124,Below minimum balance,35:22.5
1,7054000023,10998,UPE,9.19E+11,7054000023,0,Response Success,35:22.5
1,30530023,7517,OR,9.19E+11,30530023,124,Below minimum balance,35:22.5
1,3053001400,6235,OR,9.19E+11,3053001400,0,Response Success,35:22.5
1,405226,7571,BIH,9.19E+11,405226,0,Response Success,35:22.7
1,3053001400,6235,OR,9.19E+11,3053001400,124,Below minimum balance,35:22.7
1,10020023,11006,PB,9.19E+11,10020023,124,Below minimum balance,35:22.7
1,305326,7575,OR,9.19E+11,305326,124,Below minimum balance,35:23.1
1,300326,11084,HP,9.19E+11,300326,124,Below minimum balance,35:23.1
1,20510023,7523,WB,9.19E+11,20510023,124,Below minimum balance,35:23.2
1,30530023,7517,OR,9.19E+11,30530023,124,Below minimum balance,35:24.5
1,305326,7575,OR,9.19E+11,305326,124,Below minimum balance,35:24.5
1,405226,7571,BIH,9.19E+11,405226,124,Below minimum balance,35:24.5
1,20510023,7523,WB,9.19E+11,20510023,124,Below minimum balance,35:24.5
1,2051260,7565,WB,9.19E+11,2051260,124,Below minimum balance,35:24.6
1,20510023,7523,WB,9.19E+11,20510023,0,Response Success,35:24.6
1,60100023,11000,DEL,9.19E+11,60100023,124,Below minimum balance,35:24.6
1,20510023,7523,WB,9.19E+11,20510023,0,Response Success,35:25.0
1,2051260,7565,WB,9.19E+11,2051260,124,Below minimum balance,35:25.0
1,20510023,7523,WB,9.19E+11,20510023,0,Response Success,35:25.2
1,60160023,7515,NESA,9.19E+11,60160023,124,Below minimum balance,35:25.2
1,601600900,6143,NESA,9.19E+11,601600900,0,Response Success,35:25.2
1,30530023,7517,OR,9.19E+11,30530023,124,Below minimum balance,35:25.2
1,601600900,6143,NESA,9.19E+11,601600900,124,Below minimum balance,35:25.3
1,601626,7574,NESA,9.19E+11,601626,124,Below minimum balance,35:25.3
1,2051260,7565,WB,9.19E+11,2051260,124,Below minimum balance,35:25.3
1,60160023,7515,NESA,9.19E+11,60160023,124,Below minimum balance,35:25.3
1,20510023,7523,WB,9.19E+11,20510023,124,Below minimum balance,35:25.6
1,7054000023,10998,UPE,9.19E+11,7054000023,124,Below minimum balance,35:25.6
1,60160023,7515,NESA,9.19E+11,60160023,124,Below minimum balance,35:25.9
1,60160023,7515,NESA,9.19E+11,60160023,124,Below minimum balance,35:25.9
1,305326,7575,OR,9.19E+11,305326,124,Below minimum balance,35:25.9
1,601626,7574,NESA,9.19E+11,601626,124,Below minimum balance,35:26.0
1,505626,7552,AS,9.19E+11,505626,124,Below minimum balance,35:26.0
1,705426,11085,UPE,9.19E+11,705426,124,Below minimum balance,35:26.0
1,505626,7552,AS,9.19E+11,505626,124,Below minimum balance,35:26.0
1,10020023,11006,PB,9.19E+11,10020023,124,Below minimum balance,35:26.1
1,40520023,7520,BIH,9.19E+11,40520023,124,Below minimum balance,35:26.4
1,40520023,7520,BIH,9.19E+11,40520023,124,Below minimum balance,35:26.5
1,601600900,6143,NESA,9.19E+11,601600900,124,Below minimum balance,35:26.6
1,60160023,7515,NESA,9.19E+11,60160023,124,Below minimum balance,35:26.6
